typeName;typeName;quantity;damagePerJob
'Slither' Heavy Electron Blaster I;Megacyte;1;1
'Slither' Heavy Electron Blaster I;Mexallon;1079;1
'Slither' Heavy Electron Blaster I;Pyerite;1158;1
'Slither' Heavy Electron Blaster I;Serpentis Plain Target Guider;2;1
'Slither' Heavy Electron Blaster I;Tritanium;4008;1
Small Active Stealth System I;Mexallon;1;1
Small Active Stealth System I;Pyerite;22;1
Small Active Stealth System I;Tritanium;64;1
Small Algid Energy Administrations Unit I;Charred Micro Circuit;3;1
Small Algid Energy Administrations Unit I;Defective Current Pump;3;1
Small Algid Energy Administrations Unit I;Fried Interface Circuit;4;1
Small Algid Energy Administrations Unit II;Current Pump;1;1
Small Algid Energy Administrations Unit II;Interface Circuit;1;1
Small Algid Energy Administrations Unit II;Micro Circuit;1;1
Small Algid Energy Administrations Unit II;R.A.M.- Weapon Tech;1;0.28
Small Algid Hybrid Administrations Unit I;Charred Micro Circuit;3;1
Small Algid Hybrid Administrations Unit I;Contaminated Lorentz Fluid;3;1
Small Algid Hybrid Administrations Unit I;Fried Interface Circuit;4;1
Small Algid Hybrid Administrations Unit II;Interface Circuit;1;1
Small Algid Hybrid Administrations Unit II;Lorentz Fluid;1;1
Small Algid Hybrid Administrations Unit II;Micro Circuit;1;1
Small Algid Hybrid Administrations Unit II;R.A.M.- Weapon Tech;1;0.28
Small Ancillary Current Router I;Burned Logic Circuit;9;1
Small Ancillary Current Router I;Tangled Power Conduit;2;1
Small Ancillary Current Router I;Tripped Power Circuit;9;1
Small Ancillary Current Router II;Logic Circuit;2;1
Small Ancillary Current Router II;Power Circuit;2;1
Small Ancillary Current Router II;Power Conduit;1;1
Small Ancillary Current Router II;R.A.M.- Energy Tech;1;0.15
Small Anti Ballistic Defense System I;Mexallon;6;1
Small Anti Ballistic Defense System I;Nocxium;2;1
Small Anti Ballistic Defense System I;Pyerite;3859;1
Small Anti Ballistic Defense System I;Tritanium;5884;1
Small Anti Ballistic Defense System I;Zydrine;3;1
Small Anti-EM Pump I;Armor Plates;3;1
Small Anti-EM Pump I;Contaminated Nanite Compound;2;1
Small Anti-EM Pump I;Fried Interface Circuit;3;1
Small Anti-EM Pump II;Intact Armor Plates;1;1
Small Anti-EM Pump II;Interface Circuit;1;1
Small Anti-EM Pump II;Nanite Compound;1;1
Small Anti-EM Pump II;R.A.M.- Armor/Hull Tech;1;0.2
Small Anti-EM Screen Reinforcer I;Charred Micro Circuit;3;1
Small Anti-EM Screen Reinforcer I;Fried Interface Circuit;3;1
Small Anti-EM Screen Reinforcer I;Malfunctioning Shield Emitter;2;1
Small Anti-EM Screen Reinforcer II;Intact Shield Emitter;1;1
Small Anti-EM Screen Reinforcer II;Interface Circuit;1;1
Small Anti-EM Screen Reinforcer II;Micro Circuit;1;1
Small Anti-EM Screen Reinforcer II;R.A.M.- Shield Tech;1;0.1
Small Anti-Explosive Pump I;Armor Plates;3;1
Small Anti-Explosive Pump I;Contaminated Nanite Compound;2;1
Small Anti-Explosive Pump I;Fried Interface Circuit;3;1
Small Anti-Explosive Pump II;Intact Armor Plates;1;1
Small Anti-Explosive Pump II;Interface Circuit;1;1
Small Anti-Explosive Pump II;Nanite Compound;1;1
Small Anti-Explosive Pump II;R.A.M.- Armor/Hull Tech;1;0.2
Small Anti-Explosive Screen Reinforcer I;Charred Micro Circuit;3;1
Small Anti-Explosive Screen Reinforcer I;Fried Interface Circuit;3;1
Small Anti-Explosive Screen Reinforcer I;Malfunctioning Shield Emitter;2;1
Small Anti-Explosive Screen Reinforcer II;Intact Shield Emitter;1;1
Small Anti-Explosive Screen Reinforcer II;Interface Circuit;1;1
Small Anti-Explosive Screen Reinforcer II;Micro Circuit;1;1
Small Anti-Explosive Screen Reinforcer II;R.A.M.- Shield Tech;1;0.1
Small Anti-Kinetic Pump I;Armor Plates;3;1
Small Anti-Kinetic Pump I;Contaminated Nanite Compound;2;1
Small Anti-Kinetic Pump I;Fried Interface Circuit;3;1
Small Anti-Kinetic Pump II;Intact Armor Plates;1;1
Small Anti-Kinetic Pump II;Interface Circuit;1;1
Small Anti-Kinetic Pump II;Nanite Compound;1;1
Small Anti-Kinetic Pump II;R.A.M.- Armor/Hull Tech;1;0.2
Small Anti-Kinetic Screen Reinforcer I;Charred Micro Circuit;3;1
Small Anti-Kinetic Screen Reinforcer I;Fried Interface Circuit;3;1
Small Anti-Kinetic Screen Reinforcer I;Malfunctioning Shield Emitter;2;1
Small Anti-Kinetic Screen Reinforcer II;Intact Shield Emitter;1;1
Small Anti-Kinetic Screen Reinforcer II;Interface Circuit;1;1
Small Anti-Kinetic Screen Reinforcer II;Micro Circuit;1;1
Small Anti-Kinetic Screen Reinforcer II;R.A.M.- Shield Tech;1;0.1
Small Anti-Thermal Screen Reinforcer I;Charred Micro Circuit;3;1
Small Anti-Thermal Screen Reinforcer I;Fried Interface Circuit;3;1
Small Anti-Thermal Screen Reinforcer I;Malfunctioning Shield Emitter;2;1
Small Anti-Thermal Screen Reinforcer II;Intact Shield Emitter;1;1
Small Anti-Thermal Screen Reinforcer II;Interface Circuit;1;1
Small Anti-Thermal Screen Reinforcer II;Micro Circuit;1;1
Small Anti-Thermal Screen Reinforcer II;R.A.M.- Shield Tech;1;0.1
Small Anti-Thermic Pump I;Armor Plates;3;1
Small Anti-Thermic Pump I;Contaminated Nanite Compound;2;1
Small Anti-Thermic Pump I;Fried Interface Circuit;3;1
Small Anti-Thermic Pump II;Intact Armor Plates;1;1
Small Anti-Thermic Pump II;Interface Circuit;1;1
Small Anti-Thermic Pump II;Nanite Compound;1;1
Small Anti-Thermic Pump II;R.A.M.- Armor/Hull Tech;1;0.2
Small Armor Repairer I;Megacyte;2;1
Small Armor Repairer I;Pyerite;259;1
Small Armor Repairer I;Tritanium;772;1
Small Armor Repairer II;Megacyte;4;1
Small Armor Repairer II;Morphite;1;1
Small Armor Repairer II;Nanoelectrical Microprocessor;1;1
Small Armor Repairer II;Pyerite;365;1
Small Armor Repairer II;R.A.M.- Armor/Hull Tech;1;0.05
Small Armor Repairer II;Robotics;2;1
Small Armor Repairer II;Small Armor Repairer I;1;1
Small Armor Repairer II;Tritanium;856;1
Small Artillery Battery;280mm Howitzer Artillery I;1;1
Small Artillery Battery;Self-Harmonizing Power Core;1;1
Small AutoCannon Battery;200mm AutoCannon I;1;1
Small AutoCannon Battery;Self-Harmonizing Power Core;1;1
Small Auxiliary Nano Pump I;Armor Plates;4;1
Small Auxiliary Nano Pump I;Contaminated Nanite Compound;3;1
Small Auxiliary Nano Pump I;Fried Interface Circuit;4;1
Small Auxiliary Nano Pump II;Intact Armor Plates;1;1
Small Auxiliary Nano Pump II;Interface Circuit;1;1
Small Auxiliary Nano Pump II;Nanite Compound;1;1
Small Auxiliary Nano Pump II;R.A.M.- Armor/Hull Tech;1;0.2
Small Auxiliary Thrusters I;Burned Logic Circuit;4;1
Small Auxiliary Thrusters I;Charred Micro Circuit;3;1
Small Auxiliary Thrusters I;Thruster Console;1;1
Small Auxiliary Thrusters II;Impetus Console;1;1
Small Auxiliary Thrusters II;Logic Circuit;1;1
Small Auxiliary Thrusters II;Micro Circuit;1;1
Small Auxiliary Thrusters II;R.A.M.- Armor/Hull Tech;1;0.15
Small Bay Loading Accelerator I;Burned Logic Circuit;5;1
Small Bay Loading Accelerator I;Scorched Telemetry Processor;4;1
Small Bay Loading Accelerator I;Tripped Power Circuit;3;1
Small Bay Loading Accelerator II;Logic Circuit;1;1
Small Bay Loading Accelerator II;Power Circuit;1;1
Small Bay Loading Accelerator II;R.A.M.- Weapon Tech;1;0.15
Small Bay Loading Accelerator II;Telemetry Processor;1;1
Small Beam Laser Battery;Medium Beam Laser I;1;1
Small Beam Laser Battery;Self-Harmonizing Power Core;1;1
Small Blaster Battery;Light Neutron Blaster I;1;1
Small Blaster Battery;Self-Harmonizing Power Core;1;1
Small Capacitor Battery I;Isogen;2;1
Small Capacitor Battery I;Mexallon;138;1
Small Capacitor Battery I;Nocxium;2;1
Small Capacitor Battery I;Pyerite;384;1
Small Capacitor Battery I;Tritanium;616;1
Small Capacitor Battery II;Isogen;3;1
Small Capacitor Battery II;Mexallon;189;1
Small Capacitor Battery II;Morphite;2;1
Small Capacitor Battery II;Nanoelectrical Microprocessor;2;1
Small Capacitor Battery II;Nocxium;3;1
Small Capacitor Battery II;Pyerite;489;1
Small Capacitor Battery II;R.A.M.- Energy Tech;1;0.1
Small Capacitor Battery II;Small Capacitor Battery I;1;1
Small Capacitor Battery II;Superconductors;2;1
Small Capacitor Battery II;Tesseract Capacitor Unit;2;1
Small Capacitor Battery II;Tritanium;815;1
Small Capacitor Booster I;Megacyte;1;1
Small Capacitor Booster I;Nocxium;5;1
Small Capacitor Booster I;Tritanium;249;1
Small Capacitor Booster II;Megacyte;2;1
Small Capacitor Booster II;Morphite;2;1
Small Capacitor Booster II;Nanoelectrical Microprocessor;2;1
Small Capacitor Booster II;Nocxium;8;1
Small Capacitor Booster II;R.A.M.- Energy Tech;1;0.1
Small Capacitor Booster II;Small Capacitor Booster I;1;1
Small Capacitor Booster II;Superconductors;4;1
Small Capacitor Booster II;Tesseract Capacitor Unit;2;1
Small Capacitor Booster II;Tritanium;299;1
Small Capacitor Control Circuit I;Burned Logic Circuit;3;1
Small Capacitor Control Circuit I;Melted Capacitor Console;1;1
Small Capacitor Control Circuit I;Tripped Power Circuit;3;1
Small Capacitor Control Circuit II;Capacitor Console;1;1
Small Capacitor Control Circuit II;Logic Circuit;1;1
Small Capacitor Control Circuit II;Power Circuit;1;1
Small Capacitor Control Circuit II;R.A.M.- Energy Tech;1;0.15
Small Cargohold Optimization I;Alloyed Tritanium Bar;4;1
Small Cargohold Optimization I;Fried Interface Circuit;5;1
Small Cargohold Optimization I;Tripped Power Circuit;3;1
Small Cargohold Optimization II;Interface Circuit;1;1
Small Cargohold Optimization II;Power Circuit;1;1
Small Cargohold Optimization II;R.A.M.- Armor/Hull Tech;1;0.15
Small Cargohold Optimization II;Single-crystal Superalloy I-beam;1;1
Small Core Defence Capacitor Safeguard I;Charred Micro Circuit;2;1
Small Core Defence Capacitor Safeguard I;Fried Interface Circuit;2;1
Small Core Defence Capacitor Safeguard I;Malfunctioning Shield Emitter;1;1
Small Core Defence Capacitor Safeguard II;Intact Shield Emitter;1;1
Small Core Defence Capacitor Safeguard II;Interface Circuit;1;1
Small Core Defence Capacitor Safeguard II;Micro Circuit;1;1
Small Core Defence Capacitor Safeguard II;R.A.M.- Shield Tech;1;0.1
Small Core Defence Charge Economizer I;Charred Micro Circuit;3;1
Small Core Defence Charge Economizer I;Fried Interface Circuit;3;1
Small Core Defence Charge Economizer I;Malfunctioning Shield Emitter;1;1
Small Core Defence Charge Economizer II;Intact Shield Emitter;1;1
Small Core Defence Charge Economizer II;Interface Circuit;1;1
Small Core Defence Charge Economizer II;Micro Circuit;1;1
Small Core Defence Charge Economizer II;R.A.M.- Shield Tech;1;0.1
Small Core Defence Field Extender I;Burned Logic Circuit;4;1
Small Core Defence Field Extender I;Tripped Power Circuit;4;1
Small Core Defence Field Extender I;Ward Console;2;1
Small Core Defence Field Extender II;Enhanced Ward Console;1;1
Small Core Defence Field Extender II;Logic Circuit;1;1
Small Core Defence Field Extender II;Power Circuit;1;1
Small Core Defence Field Extender II;R.A.M.- Shield Tech;1;0.1
Small Core Defence Field Purger I;Burned Logic Circuit;4;1
Small Core Defence Field Purger I;Tripped Power Circuit;4;1
Small Core Defence Field Purger I;Ward Console;2;1
Small Core Defence Field Purger II;Enhanced Ward Console;1;1
Small Core Defence Field Purger II;Logic Circuit;1;1
Small Core Defence Field Purger II;Power Circuit;1;1
Small Core Defence Field Purger II;R.A.M.- Shield Tech;1;0.1
Small Core Defence Operational Solidifier I;Burned Logic Circuit;4;1
Small Core Defence Operational Solidifier I;Tripped Power Circuit;4;1
Small Core Defence Operational Solidifier I;Ward Console;2;1
Small Core Defence Operational Solidifier II;Enhanced Ward Console;1;1
Small Core Defence Operational Solidifier II;Logic Circuit;1;1
Small Core Defence Operational Solidifier II;Power Circuit;1;1
Small Core Defence Operational Solidifier II;R.A.M.- Shield Tech;1;0.1
Small Degenerative Concussion Bomb I;Mexallon;146;1
Small Degenerative Concussion Bomb I;Pyerite;704;1
Small Degenerative Concussion Bomb I;Sleeper Foundation Block;2;1
Small Degenerative Concussion Bomb I;Sleeper Heat Nullifying Coil;2;1
Small Degenerative Concussion Bomb I;Sleeper Micro Circuits;1;1
Small Degenerative Concussion Bomb I;Sleeper Thermal Regulator;1;1
Small Degenerative Concussion Bomb I;Tritanium;2800;1
Small Degenerative Concussion Bomb I;Zydrine;2;1
Small Drone Control Range Augmentor I;Broken Drone Transceiver;2;1
Small Drone Control Range Augmentor I;Burned Logic Circuit;3;1
Small Drone Control Range Augmentor I;Charred Micro Circuit;3;1
Small Drone Control Range Augmentor II;Drone Transceiver;1;1
Small Drone Control Range Augmentor II;Logic Circuit;1;1
Small Drone Control Range Augmentor II;Power Circuit;1;1
Small Drone Control Range Augmentor II;R.A.M.- Robotics;1;0.05
Small Drone Durability Enhancer I;Broken Drone Transceiver;3;1
Small Drone Durability Enhancer I;Burned Logic Circuit;4;1
Small Drone Durability Enhancer I;Tripped Power Circuit;4;1
Small Drone Durability Enhancer II;Drone Transceiver;1;1
Small Drone Durability Enhancer II;Logic Circuit;1;1
Small Drone Durability Enhancer II;Power Circuit;1;1
Small Drone Durability Enhancer II;R.A.M.- Robotics;1;0.05
Small Drone Mining Augmentor I;Broken Drone Transceiver;3;1
Small Drone Mining Augmentor I;Burned Logic Circuit;4;1
Small Drone Mining Augmentor I;Tripped Power Circuit;4;1
Small Drone Mining Augmentor II;Drone Transceiver;1;1
Small Drone Mining Augmentor II;Logic Circuit;1;1
Small Drone Mining Augmentor II;Power Circuit;1;1
Small Drone Mining Augmentor II;R.A.M.- Robotics;1;0.05
Small Drone Repair Augmentor I;Broken Drone Transceiver;2;1
Small Drone Repair Augmentor I;Burned Logic Circuit;3;1
Small Drone Repair Augmentor I;Tripped Power Circuit;3;1
Small Drone Repair Augmentor II;Drone Transceiver;1;1
Small Drone Repair Augmentor II;Logic Circuit;1;1
Small Drone Repair Augmentor II;Power Circuit;1;1
Small Drone Repair Augmentor II;R.A.M.- Robotics;1;0.05
Small Drone Scope Chip I;Broken Drone Transceiver;2;1
Small Drone Scope Chip I;Burned Logic Circuit;3;1
Small Drone Scope Chip I;Charred Micro Circuit;3;1
Small Drone Scope Chip II;Drone Transceiver;1;1
Small Drone Scope Chip II;Logic Circuit;1;1
Small Drone Scope Chip II;Power Circuit;1;1
Small Drone Scope Chip II;R.A.M.- Robotics;1;0.05
Small Drone Speed Augmentor I;Broken Drone Transceiver;3;1
Small Drone Speed Augmentor I;Burned Logic Circuit;3;1
Small Drone Speed Augmentor I;Charred Micro Circuit;3;1
Small Drone Speed Augmentor II;Drone Transceiver;1;1
Small Drone Speed Augmentor II;Logic Circuit;1;1
Small Drone Speed Augmentor II;Power Circuit;1;1
Small Drone Speed Augmentor II;R.A.M.- Robotics;1;0.05
Small Dynamic Fuel Valve I;Alloyed Tritanium Bar;1;1
Small Dynamic Fuel Valve I;Burned Logic Circuit;1;1
Small Dynamic Fuel Valve I;Tripped Power Circuit;2;1
Small Dynamic Fuel Valve II;Logic Circuit;1;1
Small Dynamic Fuel Valve II;Power Circuit;1;1
Small Dynamic Fuel Valve II;R.A.M.- Armor/Hull Tech;1;0.15
Small Dynamic Fuel Valve II;Single-crystal Superalloy I-beam;1;1
Small Egress Port Maximizer I;Fried Interface Circuit;3;1
Small Egress Port Maximizer I;Tangled Power Conduit;2;1
Small Egress Port Maximizer I;Tripped Power Circuit;3;1
Small Egress Port Maximizer II;Interface Circuit;1;1
Small Egress Port Maximizer II;Power Circuit;1;1
Small Egress Port Maximizer II;Power Conduit;1;1
Small Egress Port Maximizer II;R.A.M.- Energy Tech;1;0.15
Small Emission Scope Sharpener I;Conductive Polymer;2;1
Small Emission Scope Sharpener I;Damaged Artificial Neural Network;3;1
Small Emission Scope Sharpener I;Tripped Power Circuit;4;1
Small Emission Scope Sharpener II;Artificial Neural Network;1;1
Small Emission Scope Sharpener II;Conductive Thermoplastic;1;1
Small Emission Scope Sharpener II;Power Circuit;1;1
Small Emission Scope Sharpener II;R.A.M.- Electronics;1;0.1
Small EMP Smartbomb I;Megacyte;1;1
Small EMP Smartbomb I;Mexallon;15;1
Small EMP Smartbomb I;Pyerite;4755;1
Small EMP Smartbomb I;Tritanium;7096;1
Small EMP Smartbomb I;Zydrine;2;1
Small EMP Smartbomb II;EM Pulse Generator;4;1
Small EMP Smartbomb II;Mexallon;100;1
Small EMP Smartbomb II;Morphite;2;1
Small EMP Smartbomb II;Nocxium;5;1
Small EMP Smartbomb II;Pyerite;3600;1
Small EMP Smartbomb II;R.A.M.- Energy Tech;1;0.1
Small EMP Smartbomb II;Small EMP Smartbomb I;1;1
Small EMP Smartbomb II;Tritanium;6450;1
Small EMP Smartbomb II;Zydrine;4;1
Small Energy Ambit Extension I;Charred Micro Circuit;3;1
Small Energy Ambit Extension I;Defective Current Pump;2;1
Small Energy Ambit Extension I;Fried Interface Circuit;4;1
Small Energy Ambit Extension II;Current Pump;1;1
Small Energy Ambit Extension II;Interface Circuit;1;1
Small Energy Ambit Extension II;Micro Circuit;1;1
Small Energy Ambit Extension II;R.A.M.- Weapon Tech;1;0.28
Small Energy Burst Aerator I;Charred Micro Circuit;3;1
Small Energy Burst Aerator I;Defective Current Pump;4;1
Small Energy Burst Aerator I;Fried Interface Circuit;5;1
Small Energy Burst Aerator II;Current Pump;1;1
Small Energy Burst Aerator II;Interface Circuit;1;1
Small Energy Burst Aerator II;Micro Circuit;1;1
Small Energy Burst Aerator II;R.A.M.- Weapon Tech;1;0.28
Small Energy Collision Accelerator I;Charred Micro Circuit;3;1
Small Energy Collision Accelerator I;Defective Current Pump;4;1
Small Energy Collision Accelerator I;Fried Interface Circuit;5;1
Small Energy Collision Accelerator II;Current Pump;1;1
Small Energy Collision Accelerator II;Interface Circuit;1;1
Small Energy Collision Accelerator II;Micro Circuit;1;1
Small Energy Collision Accelerator II;R.A.M.- Weapon Tech;1;0.28
Small Energy Discharge Elutriation I;Charred Micro Circuit;2;1
Small Energy Discharge Elutriation I;Defective Current Pump;1;1
Small Energy Discharge Elutriation I;Fried Interface Circuit;2;1
Small Energy Discharge Elutriation II;Current Pump;1;1
Small Energy Discharge Elutriation II;Interface Circuit;1;1
Small Energy Discharge Elutriation II;Micro Circuit;1;1
Small Energy Discharge Elutriation II;R.A.M.- Weapon Tech;1;0.28
Small Energy Locus Coordinator I;Charred Micro Circuit;3;1
Small Energy Locus Coordinator I;Defective Current Pump;2;1
Small Energy Locus Coordinator I;Fried Interface Circuit;4;1
Small Energy Locus Coordinator II;Current Pump;1;1
Small Energy Locus Coordinator II;Interface Circuit;1;1
Small Energy Locus Coordinator II;Micro Circuit;1;1
Small Energy Locus Coordinator II;R.A.M.- Weapon Tech;1;0.28
Small Energy Metastasis Adjuster I;Charred Micro Circuit;3;1
Small Energy Metastasis Adjuster I;Defective Current Pump;2;1
Small Energy Metastasis Adjuster I;Fried Interface Circuit;4;1
Small Energy Metastasis Adjuster II;Current Pump;1;1
Small Energy Metastasis Adjuster II;Interface Circuit;1;1
Small Energy Metastasis Adjuster II;Micro Circuit;1;1
Small Energy Metastasis Adjuster II;R.A.M.- Weapon Tech;1;0.28
Small Energy Neutralizer I;Isogen;86;1
Small Energy Neutralizer I;Megacyte;1;1
Small Energy Neutralizer I;Mexallon;178;1
Small Energy Neutralizer I;Pyerite;35;1
Small Energy Neutralizer I;Tritanium;468;1
Small Energy Neutralizer I;Zydrine;1;1
Small Energy Neutralizer II;Isogen;86;1
Small Energy Neutralizer II;Megacyte;1;1
Small Energy Neutralizer II;Mexallon;178;1
Small Energy Neutralizer II;Nanoelectrical Microprocessor;5;1
Small Energy Neutralizer II;Pyerite;35;1
Small Energy Neutralizer II;Small Energy Neutralizer I;1;1
Small Energy Neutralizer II;Superconductors;5;1
Small Energy Neutralizer II;Tesseract Capacitor Unit;10;1
Small Energy Neutralizer II;Tritanium;468;1
Small Energy Neutralizer II;Zydrine;1;1
Small Energy Transfer Array I;Megacyte;1;1
Small Energy Transfer Array I;Nocxium;3;1
Small Energy Transfer Array I;Pyerite;870;1
Small Energy Transfer Array I;Tritanium;6656;1
Small Energy Transfer Array II;Megacyte;2;1
Small Energy Transfer Array II;Morphite;3;1
Small Energy Transfer Array II;Nanoelectrical Microprocessor;3;1
Small Energy Transfer Array II;Nocxium;4;1
Small Energy Transfer Array II;Pyerite;1020;1
Small Energy Transfer Array II;R.A.M.- Energy Tech;1;0.3
Small Energy Transfer Array II;Small Energy Transfer Array I;1;1
Small Energy Transfer Array II;Superconductors;10;1
Small Energy Transfer Array II;Tesseract Capacitor Unit;5;1
Small Energy Transfer Array II;Tritanium;7606;1
Small Engine Thermal Shielding I;Alloyed Tritanium Bar;2;1
Small Engine Thermal Shielding I;Fried Interface Circuit;3;1
Small Engine Thermal Shielding I;Tripped Power Circuit;3;1
Small Engine Thermal Shielding II;Interface Circuit;1;1
Small Engine Thermal Shielding II;Power Circuit;1;1
Small Engine Thermal Shielding II;R.A.M.- Armor/Hull Tech;1;0.15
Small Engine Thermal Shielding II;Single-crystal Superalloy I-beam;1;1
Small EW Drone Range Augmentor I;Broken Drone Transceiver;4;1
Small EW Drone Range Augmentor I;Burned Logic Circuit;4;1
